accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed
2,1.0,1.0,76.0,18.0,200.0,0.0,1,3.0109319434414488,60.94985850074124,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,1.0,50.0,0.0,90.0,10.0,1,4.263108418406257,54.106968944095115,t,Entire home/apt,Real Bed,2,f,f,flexible,False,True,True,False,False
2,1.0,1.0,70.0,32.0,0.0,0.0,2,3.960896227062015,20.0,t,Private room,Real Bed,2,f,f,moderate,True,False,True,True,True
2,1.0,1.0,30.0,0.0,0.0,0.0,1,6.167433637586125,41.927799777912576,t,Private room,Real Bed,6,t,f,flexible,True,False,True,False,False
2,1.0,1.0,30.0,0.0,0.0,0.0,1,6.343418734778713,10.0,t,Private room,Real Bed,4,t,f,flexible,False,False,False,False,False
2,1.0,1.0,25.0,0.0,0.0,10.0,1,2.4618156809495875,25.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,True
2,1.0,1.0,26.0,20.0,200.0,15.0,1,7.394535227330235,66.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,False,True,False,False
2,1.0,1.0,50.0,0.0,0.0,0.0,1,5.035405713734481,48.71514138671184,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,True,False
5,1.0,2.0,95.0,25.0,0.0,18.0,2,1.2217440853021482,82.39491533386581,t,Entire home/apt,Real Bed,1,t,f,moderate,True,True,False,False,False
3,1.0,1.0,50.0,0.0,0.0,0.0,1,2.7976355571533205,15.0,t,Entire home/apt,Real Bed,3,t,f,flexible,False,True,True,False,False
2,1.0,1.0,38.0,30.0,250.0,10.0,1,6.321888913798423,54.13226826238967,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,True,False,False,False
3,1.0,1.0,75.0,50.0,200.0,10.0,2,2.639772039598113,71.63782146609773,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,True,True,False
2,1.0,1.0,30.0,20.0,0.0,10.0,1,3.1296668796363236,50.770319651789286,t,Private room,Real Bed,10,f,f,strict_14_with_grace_period,True,False,False,False,False
5,1.0,3.0,51.0,0.0,100.0,0.0,1,6.940006311996361,54.82599816302464,t,Entire home/apt,Real Bed,20,f,f,flexible,True,True,True,False,False
1,1.0,1.0,35.0,0.0,0.0,0.0,1,3.2334587036821603,13.0,t,Private room,Real Bed,5,f,f,moderate,True,False,False,False,False
4,1.0,1.0,49.0,38.0,90.0,19.0,2,6.0059879018481706,28.0,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,True,False,True,True,False
2,1.0,1.0,140.0,49.0,1000.0,25.0,2,9.705213022055258,46.0,t,Entire home/apt,Real Bed,1,t,f,strict_14_with_grace_period,True,True,False,True,False
1,1.0,1.0,45.0,0.0,0.0,0.0,1,2.4185808322932214,46.19502881235485,t,Private room,Pull-out Sofa,1,f,f,flexible,False,False,False,False,False
2,1.5,1.0,27.0,0.0,0.0,0.0,1,1.40325002879202,48.50760247749962,t,Private room,Real Bed,2,f,f,flexible,True,False,False,True,True
3,1.5,2.0,58.0,20.0,0.0,25.0,1,1.8039700175531672,74.83987786039273,t,Private room,Real Bed,2,t,f,moderate,True,False,False,True,False
2,1.0,1.0,24.0,0.0,0.0,26.0,1,6.186968040688115,15.0,t,Private room,Real Bed,10,f,f,strict_14_with_grace_period,True,False,False,False,False
6,1.5,3.0,35.0,0.0,0.0,0.0,1,7.090386270655039,115.0,t,Entire home/apt,Real Bed,14,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,30.0,0.0,0.0,12.0,1,3.1064395887151224,48.96021834093743,t,Private room,Real Bed,3,f,f,flexible,True,False,False,True,False
5,1.0,2.0,175.0,30.0,0.0,0.0,1,4.176278600493033,98.85787464541515,t,Entire home/apt,Real Bed,6,f,f,moderate,False,True,True,False,False
6,1.0,2.0,129.0,0.0,300.0,25.0,1,4.592559331808858,20.0,t,Entire home/apt,Real Bed,2,f,f,moderate,False,True,True,True,True
4,1.0,1.0,74.0,40.0,100.0,15.0,2,11.028794763765474,70.41119236838641,t,Entire home/apt,Real Bed,2,t,f,moderate,True,True,True,False,False
2,1.0,1.0,30.0,0.0,0.0,10.0,1,3.8650583243470864,47.68011531705573,t,Private room,Real Bed,3,t,f,moderate,True,False,True,False,False
1,1.0,1.0,28.0,10.0,0.0,0.0,1,3.4012194453820714,41.80213094975542,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
3,1.0,1.0,60.0,35.0,500.0,30.0,2,1.4156456652253966,10.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,False,False,False
4,1.0,1.0,50.0,20.0,200.0,10.0,2,4.158868755959835,61.03693039841079,t,Entire home/apt,Real Bed,5,f,f,moderate,True,True,True,False,False
2,1.0,1.0,75.0,0.0,0.0,0.0,1,3.042121612831468,57.45075481589258,t,Entire home/apt,Real Bed,3,f,f,flexible,False,True,False,False,False
2,1.0,1.0,35.0,15.0,0.0,10.0,1,7.990813260735817,15.0,t,Private room,Real Bed,2,t,f,strict_14_with_grace_period,True,False,True,True,False
2,1.0,1.0,60.0,0.0,0.0,0.0,1,14.8431872699366,45.0,t,Private room,Real Bed,2,f,f,flexible,True,True,True,False,False
4,1.0,0.0,149.0,0.0,0.0,23.0,1,7.663388669221171,10.0,t,Private room,Real Bed,3,t,f,moderate,False,True,False,False,True
2,1.0,1.0,35.0,0.0,0.0,0.0,1,1.610369489092207,45.48309625982878,t,Private room,Real Bed,1,f,f,moderate,True,True,True,False,True
7,1.0,2.0,128.0,43.0,0.0,15.0,3,4.503832468386071,200.0,t,Entire home/apt,Real Bed,3,t,f,flexible,False,True,True,True,False
4,1.5,1.0,30.0,15.0,0.0,15.0,2,2.1528504614467017,149.0,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,False,True,False,False
4,1.0,1.0,27.0,0.0,0.0,0.0,1,5.721765001772883,15.0,t,Private room,Real Bed,1,t,f,flexible,True,False,False,False,True
2,1.0,1.0,55.0,20.0,100.0,0.0,1,3.726399926333402,53.96723974670552,t,Private room,Real Bed,4,f,f,moderate,True,False,True,False,False
2,1.0,1.0,55.0,30.0,100.0,25.0,1,5.3484454161121535,30.0,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,False
1,1.0,1.0,35.0,50.0,385.0,35.0,1,7.488797055155832,65.7020587912535,t,Private room,Real Bed,3,t,f,strict_14_with_grace_period,False,True,False,True,False
2,1.0,1.0,180.0,45.0,0.0,0.0,2,2.7999624888097707,20.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,False,False
1,1.0,1.0,20.0,10.0,0.0,10.0,1,3.1305620726982712,44.15296386168854,t,Private room,Real Bed,5,f,f,flexible,True,False,False,False,False
7,2.0,3.0,160.0,0.0,0.0,10.0,4,8.517994937146009,53.0,t,Entire home/apt,Real Bed,1,t,f,moderate,True,True,True,False,False
1,1.0,1.0,87.0,0.0,0.0,0.0,1,4.726786706684419,25.0,t,Private room,Real Bed,1,f,f,flexible,True,True,False,True,False
2,1.0,1.0,85.0,35.0,0.0,29.0,2,1.4816602428604515,79.47679521857819,t,Entire home/apt,Real Bed,3,t,f,flexible,False,True,False,False,False
1,1.0,1.0,14.0,5.0,0.0,10.0,1,5.419870679605104,29.0,t,Private room,Real Bed,15,f,f,strict_14_with_grace_period,True,False,False,False,True
4,1.0,1.0,60.0,30.0,0.0,10.0,2,3.855843911670331,65.02407534809143,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,False,False
1,1.0,0.0,23.0,0.0,0.0,0.0,1,3.5194379753367997,38.775233493232456,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,False,False
3,1.0,1.0,34.0,50.0,200.0,0.0,1,6.151591287211997,40.0,t,Entire home/apt,Real Bed,40,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,48.0,15.0,0.0,18.0,1,4.328650046171393,59.02291260910428,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,False,False
4,1.0,2.0,80.0,50.0,200.0,15.0,2,4.2783794943467015,76.97537685720008,t,Entire home/apt,Pull-out Sofa,3,f,f,moderate,True,True,True,True,False
2,1.0,1.0,28.0,5.0,0.0,5.0,1,6.447947810265558,44.24451852894312,t,Private room,Couch,1,t,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,40.0,40.0,200.0,15.0,1,2.964288335830596,59.813208972492724,t,Private room,Pull-out Sofa,4,f,f,strict_14_with_grace_period,True,False,True,True,False
4,1.0,1.0,99.0,50.0,0.0,15.0,2,2.371285608141899,83.09109207258429,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,True,True,False,False
6,1.0,3.0,399.0,30.0,200.0,20.0,6,1.826199541700802,180.5316557019424,t,Private room,Real Bed,1,t,f,moderate,False,True,False,False,False
2,2.0,1.0,80.0,30.0,200.0,0.0,1,3.608219532782048,74.51640766273012,t,Private room,Real Bed,2,f,f,flexible,True,False,True,False,False
2,1.0,1.0,30.0,0.0,250.0,0.0,1,1.3075580640767432,40.0,t,Private room,Real Bed,9,t,f,flexible,True,False,False,False,False
3,1.0,1.0,39.0,0.0,80.0,10.0,1,5.690937856821798,23.0,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,False,False,True,False,True
2,1.0,1.0,30.0,0.0,0.0,0.0,1,6.152494745827278,41.934295561150776,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,True
2,1.0,1.0,100.0,0.0,0.0,0.0,1,4.116180374433485,95.0,t,Private room,Real Bed,7,t,f,strict_14_with_grace_period,True,True,False,False,False
1,1.0,1.0,23.0,0.0,0.0,0.0,1,4.023897504623127,38.57237915783498,t,Private room,Real Bed,16,f,f,flexible,False,False,False,False,True
4,1.0,1.0,40.0,4.0,0.0,5.0,2,5.100210099645741,15.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.5,1.0,60.0,60.0,1000.0,10.0,1,5.1442590658975,73.71731468004545,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,False,True,True
1,1.0,1.0,45.0,0.0,0.0,10.0,1,3.9642343143624905,22.0,t,Private room,Real Bed,5,t,f,flexible,True,False,True,False,True
2,1.0,1.0,42.0,0.0,200.0,15.0,1,4.654985180756168,54.166687428246604,t,Private room,Futon,1,f,f,strict_14_with_grace_period,True,False,False,False,False
4,1.5,3.0,70.0,30.0,0.0,40.0,3,4.791766311824986,110.0,t,Private room,Real Bed,4,f,f,moderate,False,True,True,False,False
2,1.0,1.0,33.0,45.0,900.0,4.0,1,6.336378185942715,53.98082864761219,t,Entire home/apt,Real Bed,60,t,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,1.0,69.0,40.0,500.0,0.0,1,2.7770973756137067,62.91181675682921,t,Entire home/apt,Real Bed,17,f,f,strict_14_with_grace_period,True,False,False,False,True
2,1.0,1.0,50.0,25.0,0.0,0.0,1,4.711385376768755,52.31908152861464,f,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,False,True,False,False,False
9,3.0,4.0,98.0,50.0,300.0,10.0,4,12.673607490331378,20.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,2.0,85.0,10.0,100.0,10.0,1,5.610157052331463,65.0,t,Entire home/apt,Real Bed,3,f,f,flexible,True,False,True,True,False
2,1.0,1.0,25.0,5.0,0.0,0.0,1,4.86915347596964,24.0,t,Private room,Real Bed,2,t,f,flexible,True,False,False,True,False
2,1.0,1.0,30.0,0.0,0.0,0.0,1,4.007262915200761,40.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,79.0,50.0,900.0,0.0,1,3.3609567640386424,89.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,True,False,False
3,1.0,2.0,32.0,0.0,0.0,0.0,1,3.3217290911887254,45.895379486928135,t,Entire home/apt,Real Bed,3,f,f,flexible,False,False,False,False,False
2,1.0,1.0,45.0,0.0,0.0,10.0,1,5.500606133534845,160.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,False,True,False
3,1.0,1.0,38.0,30.0,0.0,0.0,1,5.406505481781472,25.0,t,Entire home/apt,Real Bed,4,f,f,flexible,True,True,True,False,True
2,1.5,1.0,28.0,0.0,100.0,0.0,2,1.6428140692520048,48.63013187617013,t,Private room,Real Bed,3,f,f,flexible,True,False,False,False,False
2,1.0,1.0,28.0,0.0,0.0,0.0,1,1.4681162644758308,43.34166313558436,t,Private room,Real Bed,6,t,f,flexible,True,False,True,False,False
4,1.0,0.0,61.0,20.0,0.0,10.0,1,1.9992362689456291,65.17116534524904,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,False,False,True
6,1.5,3.0,85.0,35.0,0.0,25.0,4,3.664767859825658,86.0,t,Entire home/apt,Real Bed,4,t,f,flexible,True,False,False,True,False
1,1.0,1.0,26.0,0.0,85.0,0.0,1,3.833557720745292,10.0,t,Private room,Real Bed,1,t,f,flexible,False,False,True,True,False
3,1.0,1.0,30.0,15.0,300.0,12.0,1,5.776466436735388,33.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,1.0,65.0,50.0,400.0,30.0,2,4.6597708021711295,60.0,t,Entire home/apt,Real Bed,28,f,f,strict_14_with_grace_period,True,False,False,True,False
3,1.0,1.0,50.0,0.0,0.0,10.0,2,6.068236572650385,50.0,t,Entire home/apt,Real Bed,2,t,f,moderate,True,False,True,False,False
4,1.0,1.0,30.0,10.0,200.0,15.0,1,5.213006371724129,55.7005857497854,t,Private room,Real Bed,2,f,f,flexible,True,True,False,True,False
2,1.0,1.0,70.0,30.0,0.0,0.0,1,5.066629740547345,59.15233168115122,t,Entire home/apt,Real Bed,7,f,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,25.0,0.0,0.0,0.0,1,6.600344957847026,40.16578242578886,t,Private room,Real Bed,3,f,f,flexible,False,False,False,False,False
3,1.0,1.0,30.0,5.0,0.0,20.0,1,6.485410565247703,54.068714855785764,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,True
4,1.0,0.0,50.0,0.0,0.0,0.0,1,12.26823190770062,30.0,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,False,False,True
2,1.0,1.0,22.0,20.0,150.0,10.0,1,4.943077178430685,47.97180585713032,t,Private room,Real Bed,5,f,f,strict_14_with_grace_period,True,False,False,False,False
1,1.0,1.0,55.0,40.0,0.0,0.0,1,2.732725095048473,54.746863522053225,t,Private room,Real Bed,1,f,f,moderate,True,False,False,True,False
2,1.0,1.0,23.0,0.0,87.0,0.0,1,9.545939563578813,200.0,t,Entire home/apt,Real Bed,3,t,f,flexible,False,False,False,False,True
2,1.0,1.0,30.0,0.0,0.0,8.0,1,2.5972908458232578,47.281132915539935,t,Private room,Real Bed,1,f,f,moderate,False,False,False,True,False
3,1.0,0.0,40.0,0.0,0.0,0.0,1,5.337459968923867,25.0,t,Entire home/apt,Real Bed,1,f,f,flexible,False,False,False,True,False
6,1.5,3.0,70.0,0.0,0.0,0.0,1,15.29268628139739,300.0,t,Entire home/apt,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.5,1.0,29.0,0.0,0.0,8.0,1,4.442727935468785,51.616427218931214,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
3,2.0,1.0,100.0,100.0,0.0,0.0,1,11.585248952938061,88.44625272809145,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,True,True,False,True,False
2,1.0,1.0,25.0,15.0,100.0,0.0,2,4.329879966991456,43.14280538420458,t,Private room,Real Bed,2,f,f,moderate,False,False,True,True,False
4,1.0,2.0,200.0,50.0,200.0,0.0,1,5.1206071587545585,51.0,t,Entire home/apt,Real Bed,1,f,f,flexible,False,False,True,False,True
2,1.0,1.0,22.0,0.0,0.0,0.0,1,5.4308279409712314,39.73004970131595,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,True
2,1.0,0.0,55.0,0.0,0.0,0.0,1,3.8215195656818266,50.0,t,Entire home/apt,Real Bed,4,f,f,flexible,False,False,True,False,True
4,1.0,1.0,54.0,100.0,500.0,0.0,2,6.335585689568013,65.0,t,Entire home/apt,Real Bed,31,t,f,strict_14_with_grace_period,True,True,True,True,False
3,1.0,1.0,39.0,12.0,0.0,12.0,1,2.688385377583952,55.72125315196181,t,Private room,Real Bed,1,f,f,moderate,True,False,True,True,False
2,1.0,1.0,50.0,0.0,0.0,0.0,1,3.6894273016639234,49.300404614348224,t,Entire home/apt,Real Bed,5,t,f,flexible,True,True,False,True,False
2,1.0,1.0,28.0,0.0,100.0,0.0,1,4.3788210748162255,20.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,True
2,1.0,1.0,30.0,0.0,0.0,0.0,1,4.698824058192252,42.566385935659,t,Private room,Real Bed,3,f,f,flexible,False,False,False,False,True
4,1.5,1.0,70.0,30.0,150.0,10.0,2,1.002054437569522,40.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,False,True,True,False,False
2,1.0,1.0,50.0,20.0,100.0,0.0,1,7.349819186529712,75.0,t,Entire home/apt,Real Bed,2,t,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,46.0,0.0,0.0,0.0,1,0.459446022266834,49.44585499762965,t,Entire home/apt,Real Bed,7,t,f,flexible,False,True,False,False,False
2,1.0,1.0,38.0,0.0,0.0,10.0,1,5.4962848005020515,10.0,t,Private room,Real Bed,2,f,f,flexible,True,False,True,False,False
2,1.0,1.0,28.0,8.0,0.0,10.0,1,10.118990676441582,45.43942229997747,t,Private room,Real Bed,1,f,f,moderate,True,False,True,False,True
1,2.0,1.0,60.0,0.0,0.0,0.0,1,4.074927405540002,17.0,t,Private room,Real Bed,1,f,f,flexible,False,True,True,False,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,5.515944478580376,45.358637218327495,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,27.0,10.0,90.0,10.0,1,2.0925114599909302,10.0,t,Private room,Real Bed,2,t,f,moderate,True,True,True,True,False
2,1.0,1.0,70.0,20.0,0.0,10.0,1,3.720294079927226,63.10371920572354,t,Private room,Real Bed,1,t,f,flexible,True,True,False,True,False
2,1.0,1.0,55.0,15.0,95.0,20.0,1,2.9924565401923005,63.079207873183606,t,Entire home/apt,Real Bed,6,f,f,flexible,True,False,False,False,True
2,1.0,1.0,70.0,0.0,0.0,0.0,1,3.8904419043351903,55.50810782430482,t,Entire home/apt,Real Bed,4,f,f,moderate,False,True,False,False,False
2,1.0,1.0,25.0,6.0,200.0,21.0,1,3.856702845935482,52.844801337688,t,Shared room,Couch,1,t,f,strict_14_with_grace_period,False,True,False,True,True
3,1.0,1.0,60.0,0.0,0.0,0.0,1,4.973737275842058,15.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,False,True,False,True,False
1,1.0,1.0,51.0,50.0,0.0,50.0,1,6.877326233576257,200.0,t,Entire home/apt,Real Bed,7,f,f,strict_14_with_grace_period,True,False,False,True,False
3,1.0,1.0,25.0,0.0,100.0,20.0,1,4.4512254077337765,53.02553535057728,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,False,True,False,False
1,1.0,1.0,25.0,50.0,500.0,0.0,1,1.5479970231192894,20.0,t,Private room,Real Bed,90,f,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,1.0,20.0,0.0,0.0,5.0,1,1.3122863721238551,43.26697217840714,t,Private room,Real Bed,5,f,f,flexible,False,False,False,False,True
4,1.0,1.0,70.0,0.0,0.0,0.0,1,3.543433483712951,60.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,False,False
3,1.0,1.0,43.0,0.0,1400.0,5.0,2,5.590243072694372,55.04536937697747,t,Entire home/apt,Real Bed,90,t,f,flexible,False,True,True,True,False
2,1.5,1.0,34.0,0.0,0.0,34.0,1,13.418126238810745,15.0,t,Shared room,Real Bed,1,t,f,flexible,False,False,True,False,False
3,1.0,0.0,80.0,30.0,250.0,20.0,2,3.6848775724823333,74.89076298112771,t,Entire home/apt,Real Bed,3,t,f,flexible,False,False,False,False,False
2,1.0,1.0,40.0,0.0,1500.0,0.0,1,8.275634545984218,68.0,t,Entire home/apt,Real Bed,90,f,f,flexible,True,True,True,False,False
1,1.0,1.0,22.0,0.0,0.0,0.0,1,0.7717859344344775,39.67171868120131,t,Private room,Real Bed,3,f,f,flexible,False,True,False,False,False
2,1.0,1.0,30.0,0.0,0.0,10.0,2,5.572968599583273,46.51072193764836,t,Private room,Real Bed,3,f,f,flexible,False,True,False,False,False
2,1.0,1.0,130.0,70.0,0.0,0.0,1,2.2874373785867217,84.78699504672406,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,True,True,True,True,False
1,1.0,1.0,17.0,0.0,500.0,15.0,1,6.4201681874925045,44.462152158632335,t,Private room,Real Bed,7,f,f,moderate,True,False,False,False,True
2,1.0,0.0,35.0,20.0,0.0,0.0,1,3.622318032742676,36.0,t,Entire home/apt,Real Bed,3,t,f,moderate,False,True,False,True,False
1,1.0,0.0,28.0,0.0,0.0,0.0,1,7.382189396828857,38.669395151290345,t,Private room,Pull-out Sofa,1,f,f,flexible,False,True,False,False,False
1,1.0,1.0,39.0,0.0,0.0,0.0,1,2.6666866284068824,44.19861381474257,t,Private room,Real Bed,1,f,f,flexible,True,False,False,True,False
2,1.0,1.0,25.0,10.0,0.0,6.0,1,4.877509442238359,16.0,t,Private room,Real Bed,2,f,f,moderate,False,False,False,False,False
1,1.0,1.0,60.0,10.0,0.0,0.0,1,2.518630481015482,52.258076069408865,t,Private room,Real Bed,2,f,f,moderate,False,True,False,False,False
4,1.0,2.0,80.0,0.0,0.0,20.0,1,3.848107029541252,72.36132905645917,t,Private room,Real Bed,2,t,f,moderate,True,True,True,True,False
3,1.0,1.0,50.0,0.0,0.0,10.0,1,3.0571494193321334,56.41071492294366,t,Private room,Real Bed,1,f,f,moderate,True,True,False,False,False
6,1.0,3.0,44.0,15.0,150.0,18.0,1,4.863771323763054,66.40901453009312,t,Private room,Pull-out Sofa,3,f,f,strict_14_with_grace_period,False,False,False,False,False
1,1.0,1.0,20.0,5.0,150.0,15.0,1,6.224361216921067,44.99873485586381,t,Private room,Real Bed,1,t,f,moderate,True,False,True,True,False
3,1.0,1.0,60.0,0.0,0.0,15.0,2,4.490461946549698,60.88387185665754,t,Entire home/apt,Real Bed,1,t,f,moderate,True,False,False,False,True
2,1.0,0.0,90.0,30.0,200.0,0.0,1,2.3417445640499173,67.29318002780136,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,False,True,False,False,False
2,1.0,1.0,25.0,0.0,0.0,0.0,1,6.270555820945356,40.30918253753773,t,Private room,Real Bed,1,f,f,flexible,True,False,True,False,False
2,1.0,1.0,100.0,0.0,0.0,0.0,1,3.5432883735391325,45.0,t,Entire home/apt,Real Bed,4,f,f,flexible,False,True,False,False,False
2,1.0,1.0,89.0,0.0,500.0,0.0,1,5.3676675405364005,45.0,t,Entire home/apt,Real Bed,29,f,f,strict_14_with_grace_period,False,True,False,False,False
1,1.0,1.0,22.0,18.0,0.0,0.0,1,6.511212296836113,39.66947531683835,t,Private room,Real Bed,1,f,f,moderate,True,False,False,False,False
2,1.0,0.0,48.0,25.0,0.0,0.0,1,3.471286618853826,52.21229827742839,t,Entire home/apt,Real Bed,3,f,f,flexible,False,False,False,False,False
2,1.0,1.0,53.0,15.0,0.0,10.0,3,2.575831027219728,56.70439911417185,t,Private room,Real Bed,2,t,f,moderate,True,False,True,False,False
4,1.0,3.0,95.0,50.0,100.0,20.0,4,1.684551029960977,10.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,False,False,True,False,True
3,1.0,1.0,40.0,30.0,0.0,15.0,1,4.707005894830928,59.077016070939024,t,Private room,Real Bed,2,t,f,moderate,False,False,True,False,False
1,1.0,1.0,25.0,15.0,85.0,15.0,1,4.29029875258828,48.57855539588149,t,Private room,Real Bed,2,t,f,flexible,True,False,False,True,False
3,1.0,1.0,35.0,24.0,0.0,13.0,1,3.3853045337579557,18.0,t,Private room,Real Bed,2,f,f,moderate,True,True,True,True,False
